0,1,2,3,4,5,6,Cluster
1.5,103.0,92.0,5.5,17.9,26.8,0.5446,2
1.4,102.0,81.0,5.2,18.2,26.1,0.5387,2
1.5,94.0,90.0,5.8,18.0,27.1,0.5522,2
1.9,98.0,95.0,7.9,17.0,28.9,0.5558,2
2.5,126.0,114.0,10.2,16.1,31.3,0.568,2
2.1,108.0,106.0,8.2,14.5,35.4,0.5839,2
1.6,95.0,99.0,5.7,13.2,37.9,0.5733,2
1.2,78.0,90.0,3.8,13.1,34.4,0.517,2
1.1,61.0,82.0,4.0,13.5,28.5,0.4405,2
1.0,55.0,74.0,2.8,12.4,31.9,0.4583,2
1.0,57.0,76.0,2.6,13.1,26.8,0.4023,2
0.7,41.0,66.0,1.8,11.6,33.6,0.4595,2
0.7,46.0,73.0,1.7,10.5,42.9,0.5442,2
0.8,180.0,109.0,1.4,11.7,38.7,0.5298,2
1.8,41.0,69.0,1.3,12.2,37.2,0.5277,2
0.7,52.0,71.0,2.3,12.9,33.9,0.5037,2
1.1,111.0,98.0,5.3,11.3,40.3,0.5376,2
2.6,191.0,115.0,13.4,11.9,38.4,0.5341,2
4.0,244.0,130.0,23.8,13.3,35.6,0.5416,2
4.2,283.0,150.0,21.5,16.3,28.8,0.5305,1
4.7,320.0,159.0,21.0,17.9,28.2,0.5741,1
3.9,249.0,146.0,18.4,18.3,26.6,0.5529,1
3.7,219.0,138.0,18.9,20.8,22.5,0.5463,2
3.4,200.0,128.0,17.1,22.4,20.0,0.5352,2
2.2,138.0,97.0,10.4,20.9,21.7,0.5295,2
1.9,118.0,91.0,8.0,19.1,26.5,0.579,2
1.6,99.0,81.0,6.2,18.1,30.6,0.6295,2
2.1,112.0,99.0,9.7,17.3,34.7,0.6788,2
2.2,117.0,101.0,9.6,15.8,40.4,0.7228,2
2.7,129.0,106.0,11.9,15.9,42.0,0.7541,2
2.4,132.0,102.0,8.7,15.9,43.5,0.779,2
1.3,73.0,84.0,4.7,15.0,46.1,0.7833,2
1.2,68.0,81.0,3.8,15.1,44.6,0.7574,2
1.5,80.0,91.0,4.7,14.9,43.5,0.7302,2
1.3,68.0,82.0,3.8,14.8,41.0,0.685,2
1.0,44.0,64.0,2.7,14.8,40.8,0.6814,2
0.9,47.0,70.0,2.8,14.8,40.8,0.6834,2
0.5,180.0,109.0,1.0,14.2,36.1,0.5823,2
0.5,15.0,26.0,0.8,14.5,36.1,0.5928,2
0.6,44.0,58.0,1.5,14.6,36.0,0.5947,2
1.0,85.0,93.0,3.5,14.4,38.5,0.6291,2
3.1,207.0,110.0,15.6,13.8,58.2,0.9129,2
4.1,230.0,115.0,19.9,13.2,61.1,0.9256,2
2.2,181.0,125.0,8.6,10.4,74.4,0.9384,2
1.7,144.0,118.0,6.5,11.5,71.0,0.9582,2
1.9,140.0,109.0,7.7,12.2,70.0,0.9924,2
2.9,204.0,123.0,11.3,12.3,73.3,1.0442,2
2.2,149.0,114.0,9.1,11.3,78.1,1.0411,2
2.6,171.0,114.0,11.2,13.6,69.2,1.0746,2
3.1,195.0,119.0,13.5,14.9,59.3,0.9974,2
2.3,152.0,111.0,10.1,15.7,50.9,0.8997,2
2.4,128.0,103.0,11.3,15.2,52.9,0.9087,2
2.8,121.0,103.0,11.8,15.5,50.8,0.8881,2
2.7,142.0,107.0,11.5,14.3,52.9,0.8581,2
2.3,131.0,105.0,9.3,13.2,56.0,0.8446,2
1.5,81.0,91.0,5.5,12.6,57.0,0.8315,2
1.4,60.0,79.0,5.1,12.3,57.8,0.8224,2
1.2,57.0,79.0,4.8,12.0,58.4,0.8164,2
1.6,96.0,86.0,6.3,12.0,61.6,0.8593,2
1.2,85.0,70.0,5.1,11.5,63.9,0.8652,2
1.1,50.0,55.0,4.1,10.7,67.2,0.863,2
0.9,180.0,109.0,4.0,9.0,73.1,0.8394,2
0.7,57.0,49.0,2.4,10.2,66.6,0.8299,2
0.9,64.0,50.0,2.9,11.0,63.7,0.8325,2
1.7,153.0,67.0,7.4,9.6,68.8,0.8243,2
4.2,342.0,94.0,19.8,9.5,69.6,0.8273,1
6.2,378.0,119.0,31.9,11.9,60.9,0.8455,1
4.6,304.0,139.0,21.0,16.2,48.6,0.8892,1
2.8,192.0,113.0,11.7,19.2,39.6,0.8693,2
1.6,130.0,88.0,6.8,19.7,38.4,0.8743,2
1.7,106.0,73.0,7.4,20.6,36.7,0.8797,2
1.7,102.0,73.0,8.6,21.8,33.9,0.8771,2
1.7,99.0,72.0,8.2,17.8,49.6,0.9954,2
1.9,108.0,81.0,8.2,17.8,49.6,0.9954,2
2.3,131.0,93.0,8.2,17.8,49.6,0.9954,2
3.3,163.0,106.0,16.4,23.6,27.5,0.7913,2
4.2,211.0,132.0,21.2,22.8,32.1,0.8814,2
5.5,267.0,164.0,25.0,20.8,36.7,0.8878,1
4.9,269.0,161.0,20.2,18.3,40.9,0.8493,1
2.5,154.0,124.0,10.8,16.8,44.0,0.8341,2
2.0,127.0,113.0,9.9,15.8,48.0,0.8569,2
2.0,122.0,103.0,8.5,14.9,52.0,0.8757,2
2.0,126.0,104.0,8.0,14.1,54.4,0.8701,2
1.3,84.0,93.0,5.6,13.3,58.8,0.8922,2
1.0,58.0,60.0,3.2,13.3,60.9,0.9229,2
0.9,180.0,109.0,3.3,11.8,64.3,0.8869,2
1.8,37.0,52.0,2.8,11.2,65.9,0.8775,2
0.7,56.0,66.0,2.6,11.3,72.9,0.9738,2
1.1,91.0,82.0,4.3,11.4,71.8,0.9671,2
2.6,159.0,109.0,13.0,11.9,73.7,1.0254,2
3.9,190.0,114.0,20.3,12.6,70.2,1.0221,2
5.0,249.0,139.0,20.7,13.6,65.3,1.0136,1
3.3,196.0,127.0,15.9,16.9,52.3,1.0013,2
2.9,180.0,127.0,14.2,19.4,44.1,0.9855,2
3.1,167.0,135.0,15.9,22.9,33.8,0.9322,2
3.0,159.0,130.0,16.1,23.6,31.3,0.9001,2
2.7,152.0,126.0,14.7,24.7,30.5,0.9371,2
2.7,149.0,121.0,14.0,26.1,27.3,0.9101,2
2.6,143.0,122.0,13.6,27.6,22.8,0.8288,2
3.7,185.0,138.0,19.7,26.9,22.3,0.7792,2
4.5,223.0,165.0,23.3,24.3,30.1,0.9012,2
4.7,215.0,154.0,24.1,21.2,40.1,0.9978,2
5.5,271.0,168.0,25.4,19.4,42.5,0.9483,1
3.0,180.0,146.0,14.1,18.5,43.0,0.9074,2
1.9,115.0,124.0,10.1,17.8,47.0,0.9467,2
2.3,149.0,124.0,12.1,16.8,53.2,1.01,2
1.6,98.0,106.0,9.0,17.1,51.8,0.999,2
1.3,73.0,88.0,6.3,16.2,54.2,0.9933,2
1.2,69.0,83.0,5.3,15.1,58.2,0.9886,2
0.9,180.0,109.0,3.8,15.1,57.6,0.9796,2
0.8,60.0,74.0,3.0,14.5,58.0,0.9488,2
0.8,56.0,64.0,3.3,13.7,61.6,0.9631,2
0.9,73.0,69.0,3.5,13.9,59.6,0.9408,2
2.0,159.0,91.0,9.5,13.3,61.7,0.9399,2
3.0,203.0,96.0,15.2,15.1,55.8,0.9486,2
3.1,211.0,106.0,14.3,17.0,50.5,0.9684,2
1.8,180.0,109.0,11.2,19.7,43.3,0.9837,2
1.8,180.0,109.0,11.4,20.7,41.7,1.0092,2
1.8,180.0,109.0,13.4,23.3,35.8,1.0098,2
1.8,180.0,109.0,10.6,23.8,30.5,0.8897,2
1.8,180.0,109.0,10.8,24.8,27.0,0.8325,2
1.8,180.0,109.0,11.9,25.0,27.5,0.8575,2
1.8,180.0,109.0,13.5,25.8,26.5,0.8675,2
1.8,180.0,109.0,15.2,25.1,27.1,0.8496,2
1.8,180.0,109.0,17.1,23.7,28.6,0.8273,2
1.8,180.0,109.0,26.7,22.1,36.8,0.9681,2
1.8,180.0,109.0,14.2,19.9,47.5,1.0912,2
1.8,180.0,109.0,8.5,18.7,50.4,1.0772,2
1.8,180.0,109.0,14.3,18.1,51.3,1.0587,2
1.8,180.0,109.0,9.3,17.5,53.8,1.0648,2
1.8,180.0,109.0,7.8,16.7,56.5,1.0634,2
1.8,180.0,109.0,6.7,15.9,59.2,1.0635,2
1.8,180.0,109.0,5.4,15.2,62.4,1.0726,2
1.8,180.0,109.0,5.6,14.7,65.0,1.0766,2
1.8,180.0,109.0,3.5,14.3,65.3,1.0594,2
1.8,180.0,109.0,3.0,13.7,66.5,1.0393,2
1.8,180.0,109.0,4.4,12.9,69.1,1.0264,2
1.8,180.0,109.0,3.5,13.7,64.8,1.0135,2
1.8,180.0,109.0,4.2,15.3,59.0,1.0181,2
1.8,180.0,109.0,8.0,18.1,49.8,1.0272,2
1.8,180.0,109.0,9.0,21.5,40.7,1.0301,2
1.8,180.0,109.0,8.1,23.3,37.1,1.0457,2
1.8,180.0,109.0,8.6,25.1,33.8,1.0594,2
1.8,180.0,109.0,7.1,25.6,32.1,1.0393,2
1.8,180.0,109.0,5.6,25.8,31.1,1.0143,2
1.8,180.0,109.0,10.0,26.1,30.8,1.0253,2
1.8,180.0,109.0,10.5,24.4,36.0,1.085,2
1.8,180.0,109.0,10.1,23.0,36.2,1.0053,2
1.8,180.0,109.0,10.0,22.1,39.3,1.0336,2
1.8,180.0,109.0,13.0,19.8,44.6,1.0208,2
1.8,180.0,109.0,10.5,18.5,48.9,1.0323,2
1.8,180.0,109.0,5.2,16.6,56.1,1.0481,2
1.8,180.0,109.0,6.9,15.8,58.8,1.0464,2
1.8,180.0,109.0,6.4,15.3,60.8,1.0501,2
1.8,180.0,109.0,4.7,14.7,64.4,1.0717,2
1.8,180.0,109.0,2.4,14.8,63.3,1.0584,2
1.8,180.0,109.0,2.2,15.0,61.5,1.0418,2
1.8,180.0,109.0,1.1,15.5,56.9,0.9961,2
1.8,180.0,109.0,0.9,16.0,54.0,0.9742,2
1.8,180.0,109.0,3.1,13.5,63.9,0.9809,2
1.8,180.0,109.0,6.2,12.9,65.3,0.9688,2
1.8,180.0,109.0,13.2,13.4,62.5,0.9582,2
1.8,180.0,109.0,25.8,14.5,58.8,0.963,2
1.8,180.0,109.0,18.2,15.3,56.7,0.9773,2
3.1,236.0,124.0,14.3,15.6,57.4,1.0075,2
3.0,228.0,121.0,13.7,16.6,55.2,1.0382,2
3.2,206.0,114.0,15.7,17.0,54.3,1.0434,2
3.1,188.0,114.0,15.4,18.0,51.5,1.0552,2
2.5,158.0,106.0,12.6,19.5,47.5,1.0653,2
2.1,124.0,89.0,9.8,21.6,41.7,1.0606,2
2.0,98.0,82.0,9.6,22.2,38.3,1.0106,2
3.2,160.0,111.0,16.3,20.3,42.8,1.0053,2
4.1,194.0,132.0,19.8,19.7,45.4,1.0312,2
3.9,174.0,121.0,18.0,18.8,47.5,1.0199,2
3.1,157.0,116.0,13.6,17.9,49.4,1.0064,2
2.0,109.0,100.0,8.7,17.5,50.9,1.009,2
1.7,85.0,89.0,7.7,17.4,51.8,1.023,2
1.6,90.0,92.0,7.3,17.0,53.9,1.0363,2
1.0,61.0,71.0,4.1,16.6,55.4,1.0408,2
0.8,36.0,51.0,2.7,15.9,57.0,1.0224,2
0.5,25.0,39.0,1.5,15.0,59.2,1.0059,2
0.5,180.0,109.0,1.9,14.5,61.4,1.0041,2
0.5,24.0,35.0,1.8,14.1,61.6,0.9883,2
0.8,73.0,64.0,3.4,14.6,58.8,0.9711,2
1.7,164.0,94.0,8.5,14.4,58.9,0.9594,2
4.5,329.0,134.0,24.1,15.3,55.2,0.9538,1
6.2,302.0,129.0,33.7,16.2,52.5,0.9576,1
4.4,256.0,125.0,22.0,18.4,46.3,0.9734,1
2.9,182.0,107.0,14.1,19.6,41.8,0.9407,2
1.6,105.0,78.0,7.6,20.2,40.1,0.937,2
2.6,136.0,91.0,14.5,20.9,36.6,0.8939,2
2.9,167.0,116.0,13.6,20.4,34.7,0.8229,2
2.5,166.0,131.0,11.5,19.3,35.4,0.7813,2
1.9,115.0,113.0,9.2,18.6,36.9,0.7829,2
1.9,109.0,98.0,10.3,18.8,36.8,0.7883,2
2.7,143.0,116.0,14.0,17.5,40.6,0.8068,2
3.0,159.0,120.0,15.0,16.8,44.3,0.8428,2
3.3,181.0,126.0,15.1,16.3,47.7,0.8746,2
3.2,178.0,126.0,14.8,15.6,50.7,0.8947,2
1.8,91.0,90.0,8.5,15.7,49.4,0.8768,2
1.3,76.0,81.0,5.9,15.8,48.6,0.8653,2
1.1,66.0,74.0,4.8,15.7,47.0,0.8325,2
0.9,56.0,67.0,4.0,15.7,45.9,0.8121,2
0.7,35.0,46.0,2.3,15.6,44.9,0.792,2
0.4,21.0,30.0,1.4,15.6,44.4,0.7827,2
0.3,180.0,109.0,0.7,16.1,42.4,0.7718,2
0.3,12.0,19.0,0.7,15.7,45.4,0.8063,2
0.3,22.0,32.0,0.8,15.3,50.1,0.8617,2
0.8,55.0,61.0,3.6,14.2,58.6,0.9443,2
2.8,152.0,111.0,12.9,14.3,58.2,0.9431,2
3.1,153.0,102.0,15.7,15.0,52.0,0.8817,2
2.3,152.0,116.0,8.6,13.6,61.4,0.9519,2
1.6,112.0,96.0,7.4,16.1,53.1,0.9675,2
1.5,119.0,97.0,6.6,16.6,44.3,0.8294,2
1.6,122.0,110.0,7.8,17.4,40.3,0.7922,2
1.8,115.0,103.0,9.1,18.1,42.2,0.8679,2
1.4,84.0,79.0,6.1,14.4,51.8,0.8433,2
1.9,146.0,104.0,7.5,10.9,76.4,0.9953,2
1.2,65.0,69.0,5.9,16.4,47.7,0.8819,2
2.3,120.0,96.0,12.7,18.0,37.1,0.7598,2
3.3,185.0,121.0,13.5,14.7,48.7,0.8089,2
3.1,157.0,129.0,14.5,11.3,71.3,0.9514,2
3.3,174.0,116.0,11.0,10.0,74.0,0.9087,2
1.2,62.0,71.0,3.2,9.8,71.8,0.8702,2
1.3,81.0,85.0,4.3,9.3,75.2,0.8796,2
1.9,118.0,101.0,7.1,9.6,76.0,0.9088,2
1.4,95.0,97.0,4.8,9.3,75.0,0.8799,2
1.5,84.0,89.0,5.7,9.0,76.7,0.8825,2
1.1,56.0,72.0,4.1,8.2,79.6,0.8672,2
0.8,180.0,109.0,3.3,7.6,80.6,0.8437,2
1.8,43.0,57.0,1.8,8.3,75.6,0.8302,2
0.8,69.0,62.0,2.8,8.1,72.1,0.7798,2
1.1,74.0,64.0,4.8,8.1,70.4,0.7609,2
2.6,161.0,80.0,13.8,8.1,70.5,0.7627,2
5.1,308.0,118.0,27.1,9.9,64.3,0.7859,1
4.2,300.0,130.0,19.1,13.0,54.2,0.809,1
2.6,189.0,113.0,11.7,16.5,42.6,0.7912,2
2.4,164.0,112.0,12.7,19.3,34.2,0.7566,2
2.1,122.0,96.0,11.3,21.5,27.4,0.6941,2
2.6,166.0,125.0,14.2,20.4,26.7,0.6323,2
2.8,181.0,128.0,13.9,20.6,22.6,0.5432,2
2.5,127.0,101.0,13.2,20.6,24.8,0.5931,2
1.9,106.0,95.0,10.7,21.0,25.4,0.6264,2
3.6,192.0,138.0,19.7,21.5,24.5,0.6203,2
4.6,241.0,154.0,24.0,19.3,28.6,0.6357,2
6.3,326.0,171.0,29.1,18.0,32.9,0.6737,1
4.3,232.0,136.0,15.8,15.8,39.8,0.7096,2
1.6,92.0,93.0,7.0,15.3,41.5,0.7194,2
1.4,95.0,99.0,6.3,14.1,46.0,0.7363,2
2.0,129.0,106.0,8.2,17.8,49.6,0.9954,2
2.4,154.0,109.0,8.2,17.8,49.6,0.9954,2
1.8,118.0,97.0,8.2,17.8,49.6,0.9954,2
1.0,69.0,83.0,8.2,17.8,49.6,0.9954,2
1.0,180.0,109.0,8.2,17.8,49.6,0.9954,2
1.0,97.0,79.0,8.2,17.8,49.6,0.9954,2
0.9,145.0,84.0,8.2,17.8,49.6,0.9954,2
1.5,169.0,86.0,8.2,17.8,49.6,0.9954,2
2.6,250.0,111.0,8.2,17.8,49.6,0.9954,2
2.9,215.0,117.0,8.2,17.8,49.6,0.9954,2
2.7,237.0,122.0,8.2,17.8,49.6,0.9954,2
2.4,190.0,119.0,8.2,17.8,49.6,0.9954,2
2.6,219.0,121.0,8.2,17.8,49.6,0.9954,2
4.1,294.0,127.0,8.2,17.8,49.6,0.9954,1
4.3,253.0,135.0,8.2,17.8,49.6,0.9954,1
2.2,176.0,119.0,8.2,17.8,49.6,0.9954,2
3.4,243.0,137.0,8.2,17.8,49.6,0.9954,2
3.6,214.0,139.0,8.2,17.8,49.6,0.9954,2
2.5,141.0,117.0,8.2,17.8,49.6,0.9954,2
2.8,166.0,127.0,8.2,17.8,49.6,0.9954,2
3.4,197.0,137.0,8.2,17.8,49.6,0.9954,2
3.0,191.0,127.0,8.2,17.8,49.6,0.9954,2
2.1,159.0,107.0,8.2,17.8,49.6,0.9954,2
2.4,175.0,102.0,8.2,17.8,49.6,0.9954,2
2.3,157.0,95.0,8.4,12.0,67.9,0.9523,2
1.3,83.0,79.0,5.4,12.0,66.9,0.9336,2
1.7,118.0,78.0,6.9,11.5,70.1,0.9503,2
1.7,101.0,75.0,6.4,11.4,69.8,0.939,2
1.0,180.0,109.0,3.6,11.1,69.3,0.9128,2
0.8,46.0,52.0,3.3,10.8,70.3,0.9092,2
1.0,81.0,55.0,4.0,10.2,73.4,0.9129,2
1.4,112.0,65.0,6.0,10.8,70.5,0.9142,2
1.7,150.0,72.0,8.2,11.0,71.0,0.9279,2
2.0,138.0,76.0,9.9,12.4,64.0,0.9206,2
2.0,124.0,84.0,8.8,15.0,53.1,0.8993,2
1.9,124.0,90.0,8.4,16.6,44.4,0.8313,2
2.1,115.0,89.0,7.5,18.0,38.4,0.7862,2
1.8,101.0,87.0,7.8,20.6,30.0,0.7213,2
1.5,90.0,88.0,6.4,19.9,26.7,0.6137,2
1.3,90.0,81.0,5.1,19.8,23.1,0.5283,2
1.4,89.0,89.0,6.9,21.4,22.7,0.5722,2
1.5,92.0,91.0,6.8,22.1,21.3,0.5605,2
1.7,103.0,104.0,7.4,21.1,24.5,0.604,2
2.0,122.0,111.0,8.7,18.3,31.6,0.6562,2
2.5,159.0,129.0,11.2,16.1,35.0,0.6372,2
2.4,172.0,133.0,10.5,14.8,41.5,0.6929,2
2.0,125.0,115.0,8.2,13.2,50.3,0.7577,2
2.9,187.0,125.0,11.6,12.3,55.5,0.7916,2
2.5,174.0,117.0,9.7,11.8,56.6,0.7833,2
1.4,75.0,84.0,5.1,11.2,56.2,0.7469,2
1.2,48.0,63.0,4.0,11.0,56.6,0.7418,2
1.0,61.0,68.0,3.7,9.3,64.3,0.7531,2
1.0,180.0,109.0,4.0,8.8,66.0,0.7501,2
1.8,38.0,52.0,3.0,7.8,70.4,0.7463,2
0.7,38.0,49.0,2.9,7.7,70.7,0.7463,2
0.8,41.0,49.0,2.9,7.4,71.0,0.7346,2
0.9,51.0,52.0,3.0,8.2,66.6,0.7283,2
1.1,61.0,58.0,3.7,8.7,64.3,0.7267,2
1.0,47.0,51.0,3.9,13.0,47.9,0.7116,2
1.6,87.0,77.0,6.2,17.4,35.4,0.699,2
1.8,107.0,90.0,7.3,20.2,29.2,0.683,2
2.6,161.0,118.0,9.2,22.7,22.9,0.6224,2
1.1,61.0,70.0,4.0,22.3,22.4,0.5955,2
0.6,26.0,35.0,2.3,22.2,18.9,0.4993,2
0.9,42.0,46.0,3.1,22.0,19.0,0.4969,2
1.0,55.0,58.0,3.2,21.0,23.6,0.5788,2
1.2,65.0,61.0,3.3,19.6,27.4,0.6162,2
1.4,75.0,80.0,4.0,17.9,30.8,0.6258,2
2.0,93.0,93.0,5.7,16.4,35.3,0.6532,2
1.1,63.0,78.0,3.4,15.6,37.5,0.6575,2
1.1,60.0,76.0,3.5,15.5,36.7,0.6438,2
1.1,63.0,74.0,2.9,14.5,39.0,0.6428,2
1.1,66.0,81.0,3.1,14.2,38.2,0.6163,2
0.7,41.0,58.0,1.6,13.7,38.3,0.5957,2
0.6,42.0,59.0,1.1,14.1,34.0,0.5442,2
0.7,36.0,54.0,2.0,14.6,34.0,0.5605,2
0.6,180.0,109.0,1.7,14.4,32.8,0.5364,2
0.3,16.0,25.0,0.7,13.9,30.9,0.4868,2
0.3,16.0,26.0,0.5,13.5,37.9,0.5852,2
0.4,33.0,49.0,0.7,13.9,43.6,0.6871,2
0.5,39.0,53.0,0.9,13.5,50.1,0.7706,2
0.6,45.0,57.0,1.5,13.3,53.6,0.8169,2
0.8,63.0,73.0,2.2,13.4,56.0,0.8576,2
1.0,71.0,78.0,2.9,13.0,59.6,0.886,2
1.3,104.0,93.0,3.9,12.7,62.7,0.9173,2
1.1,85.0,71.0,2.8,12.1,60.5,0.8505,2
0.6,53.0,56.0,1.4,11.2,64.4,0.8537,2
0.7,58.0,60.0,1.7,10.7,67.6,0.8703,2
1.2,89.0,77.0,3.6,11.4,61.2,0.8236,2
1.4,96.0,82.0,3.1,9.9,70.5,0.8581,2
1.2,88.0,77.0,3.5,10.3,65.2,0.8151,2
1.3,100.0,91.0,3.9,11.0,58.9,0.7714,2
1.8,127.0,93.0,5.2,10.6,59.5,0.7595,2
1.2,88.0,82.0,3.7,10.6,57.7,0.7362,2
0.8,66.0,74.0,2.7,10.6,56.1,0.7149,2
0.8,61.0,68.0,2.6,10.3,58.0,0.7239,2
0.8,54.0,65.0,2.4,10.4,58.4,0.7352,2
0.7,46.0,58.0,2.0,10.7,58.2,0.7459,2
0.5,25.0,36.0,1.3,10.5,59.9,0.7624,2
0.3,18.0,29.0,1.2,10.5,60.8,0.7704,2
0.4,180.0,109.0,1.3,10.6,63.1,0.8068,2
0.3,21.0,28.0,0.9,11.1,60.1,0.7925,2
0.7,76.0,68.0,3.1,10.1,68.4,0.8443,2
1.6,149.0,99.0,6.9,10.0,68.7,0.8456,2
3.9,328.0,130.0,19.1,11.0,64.2,0.8398,1
4.5,282.0,128.0,22.1,12.0,58.1,0.8138,1
2.7,206.0,120.0,11.8,12.8,52.0,0.7643,2
1.6,133.0,93.0,7.3,12.6,50.8,0.7387,2
1.6,137.0,96.0,8.0,13.8,47.4,0.7435,2
1.6,116.0,84.0,7.2,15.1,42.7,0.7294,2
1.5,112.0,87.0,7.7,16.3,38.1,0.7006,2
1.8,128.0,87.0,9.7,16.6,36.7,0.6867,2
2.1,145.0,103.0,9.8,15.8,40.5,0.7241,2
1.7,110.0,88.0,7.7,16.3,41.8,0.7712,2
3.0,184.0,118.0,15.3,16.1,42.8,0.7783,2
4.6,243.0,134.0,21.5,15.3,46.8,0.8074,2
5.0,259.0,144.0,21.7,14.7,47.0,0.7815,1
3.5,205.0,129.0,14.6,14.1,49.6,0.7931,2
2.1,144.0,108.0,9.3,13.5,54.1,0.8351,2
2.1,152.0,104.0,9.4,12.3,59.2,0.8461,2
1.5,108.0,90.0,6.8,11.6,62.2,0.851,2
1.1,64.0,74.0,4.9,11.5,61.4,0.8303,2
0.9,73.0,73.0,3.9,10.9,64.6,0.8395,2
0.7,47.0,60.0,2.7,11.1,63.2,0.8331,2
0.4,180.0,109.0,1.9,10.7,64.4,0.8284,2
1.8,45.0,57.0,1.7,10.7,63.8,0.8174,2
0.9,79.0,62.0,3.3,10.2,65.8,0.8196,2
1.6,113.0,71.0,7.4,10.3,65.6,0.8225,2
3.9,263.0,94.0,18.2,10.8,64.0,0.8307,1
5.0,275.0,99.0,27.7,13.3,55.6,0.8453,1
4.3,263.0,119.0,18.3,15.8,46.8,0.8328,1
2.7,183.0,103.0,12.3,19.5,34.4,0.7738,2
2.1,147.0,95.0,8.9,21.1,30.2,0.745,2
2.1,132.0,95.0,10.4,18.4,34.2,0.7185,2
1.8,180.0,109.0,9.7,21.0,30.6,0.7538,2
1.8,180.0,109.0,12.8,21.4,28.7,0.7231,2
1.8,180.0,109.0,12.9,21.3,27.3,0.6856,2
1.8,180.0,109.0,8.9,20.4,30.4,0.7193,2
1.8,180.0,109.0,11.0,18.7,34.8,0.7436,2
1.8,180.0,109.0,12.6,18.6,34.7,0.7369,2
1.8,180.0,109.0,13.3,17.9,35.8,0.7276,2
1.8,180.0,109.0,18.1,16.5,42.1,0.7856,2
1.8,180.0,109.0,13.0,14.8,49.7,0.8321,2
1.8,180.0,109.0,7.8,13.4,54.3,0.8291,2
1.8,180.0,109.0,5.8,13.4,54.2,0.8319,2
1.8,180.0,109.0,4.7,12.3,57.6,0.8223,2
1.8,180.0,109.0,3.1,11.6,58.8,0.7996,2
1.8,180.0,109.0,2.1,10.7,62.3,0.7988,2
1.8,180.0,109.0,1.7,10.2,63.2,0.7865,2
1.8,180.0,109.0,1.3,10.5,61.3,0.7761,2
1.8,180.0,109.0,2.6,9.3,65.8,0.7722,2
1.8,180.0,109.0,7.9,9.1,67.4,0.7814,2
1.8,180.0,109.0,21.4,10.2,62.9,0.7831,2
1.8,180.0,109.0,22.1,11.6,58.7,0.7999,2
3.9,309.0,114.0,19.1,13.5,53.4,0.8196,1
3.8,327.0,127.0,17.3,15.0,49.3,0.8364,1
3.8,299.0,135.0,17.5,17.1,42.1,0.812,1
3.9,257.0,135.0,17.0,18.4,36.9,0.7758,1
3.5,195.0,120.0,17.0,19.3,35.4,0.7824,2
4.0,231.0,129.0,19.5,19.2,35.7,0.7826,2
3.0,170.0,114.0,14.8,21.5,30.4,0.7677,2
3.1,192.0,129.0,14.0,19.6,34.6,0.7807,2
5.2,251.0,149.0,24.4,19.6,35.5,0.8017,1
5.9,289.0,149.0,28.1,18.3,44.1,0.9183,1
7.3,351.0,158.0,33.7,17.4,47.8,0.9392,1
6.1,319.0,148.0,24.2,16.8,49.8,0.9446,1
4.6,264.0,134.0,19.8,16.2,53.2,0.9723,1
2.5,144.0,111.0,9.3,14.9,59.1,0.9928,2
2.2,119.0,106.0,7.3,13.9,64.0,1.013,2
2.0,120.0,108.0,7.1,13.7,66.8,1.041,2
1.9,96.0,93.0,6.7,13.4,69.6,1.0688,2
1.6,77.0,83.0,6.0,12.8,71.9,1.0632,2
1.0,180.0,109.0,2.7,12.9,68.5,1.0155,2
1.0,63.0,69.0,3.6,11.9,74.8,1.038,2
1.2,97.0,77.0,5.4,11.6,76.4,1.0415,2
2.0,180.0,87.0,10.0,11.7,75.3,1.0325,2
4.5,352.0,109.0,23.2,12.8,71.0,1.0428,1
4.1,279.0,116.0,18.7,13.8,61.1,0.9595,1
2.6,186.0,105.0,9.9,15.3,51.4,0.8886,2
2.3,169.0,106.0,10.2,16.6,48.7,0.9146,2
2.6,172.0,108.0,11.0,17.6,46.7,0.9324,2
2.4,127.0,100.0,10.5,19.2,42.7,0.9425,2
4.3,230.0,149.0,18.9,15.7,62.5,1.1092,2
4.6,280.0,148.0,18.9,14.5,75.7,1.2425,1
4.0,242.0,126.0,17.5,14.4,77.4,1.2654,2
4.7,250.0,140.0,17.7,14.6,74.9,1.2391,1
5.7,309.0,142.0,23.0,14.6,76.0,1.2573,1
5.2,270.0,141.0,20.4,14.0,76.3,1.2166,1
6.4,323.0,149.0,26.8,13.9,78.0,1.2303,1
6.0,307.0,140.0,19.9,13.8,78.0,1.2229,1
3.4,224.0,117.0,12.5,13.5,79.4,1.2224,2
2.7,166.0,103.0,9.6,13.1,80.1,1.2016,2
3.1,171.0,99.0,10.0,12.8,81.0,1.1915,2
2.6,169.0,100.0,8.1,12.7,80.6,1.1819,2
2.2,120.0,88.0,7.1,12.5,81.8,1.1838,2
1.9,103.0,83.0,6.4,12.7,81.2,1.1849,2
1.8,180.0,109.0,5.1,12.4,82.4,1.1848,2
1.8,180.0,109.0,3.0,12.6,79.9,1.1619,2
1.8,180.0,109.0,4.2,12.8,80.0,1.1761,2
1.8,180.0,109.0,5.1,12.6,79.9,1.1596,2
1.8,180.0,109.0,8.1,12.5,79.6,1.1538,2
1.8,180.0,109.0,8.8,12.8,80.8,1.1863,2
